# Reference library (divisor): control
# Comparison library (numerator): AS
Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	AS_C1 raw countings	AS_C2 raw countings	AS_C3 raw countings	control_A1 raw countings	control_A2 raw countings	control_A3 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	CP032921.1	Genbank	CDS	34626	35132	.	+	0	ID=cds-AYM09664.1;Parent=gene-At1D1108_00340;Dbxref=NCBI_GP:AYM09664.1;Name=AYM09664.1;gbkey=CDS;gene=ybeY;locus_tag=At1D1108_00340;product=16S rRNA maturation RNase YbeY;protein_id=AYM09664.1;transl_table=11	0	13.5	2.25	1.25	0.75	27.5	2.78084817512024	-0.0606772737261141	0.380032688877685	-0.159663301347331	0.873146311249793	NA
sense	CP032921.1	Genbank	gene	35148	36293	.	+	.	ID=gene-At1D1108_00350;Name=At1D1108_00350;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_00350	4.0	30.25	11.75	6.0	5.0	82.0	12.5041587869451	0.0222064906888263	0.391075348692856	0.0567831512854238	0.954717935607166	0.999958075701613
sense	CP032921.1	Genbank	CDS	35148	36293	.	+	0	ID=cds-AYM09665.1;Parent=gene-At1D1108_00350;Dbxref=NCBI_GP:AYM09665.1;Name=AYM09665.1;gbkey=CDS;locus_tag=At1D1108_00350;product=hemolysin;protein_id=AYM09665.1;transl_table=11	4.0	30.25	11.75	6.0	5.0	82.0	12.5041587869451	0.0222064906888263	0.391075348692856	0.0567831512854238	0.954717935607166	0.999958075701613
sense	CP032921.1	Genbank	gene	36493	38082	.	+	.	ID=gene-At1D1108_00360;Name=lnt;gbkey=Gene;gene=lnt;gene_biotype=protein_coding;locus_tag=At1D1108_00360	67.5	92.25	77.5	169.25	95.0	158.75	135.328445666829	-0.151418213174065	0.402381070135285	-0.376305508415583	0.706689784647142	0.999958075701613
sense	CP032921.1	Genbank	CDS	36493	38082	.	+	0	ID=cds-AYM09666.1;Parent=gene-At1D1108_00360;Dbxref=NCBI_GP:AYM09666.1;Name=AYM09666.1;gbkey=CDS;gene=lnt;locus_tag=At1D1108_00360;product=apolipoprotein N-acyltransferase;protein_id=AYM09666.1;transl_table=11	67.5	92.25	77.5	169.25	95.0	158.75	135.328445666829	-0.151418213174065	0.402381070135285	-0.376305508415583	0.706689784647142	0.999958075701613
sense	CP032921.1	Genbank	gene	38217	38636	.	+	.	ID=gene-At1D1108_00370;Name=At1D1108_00370;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_00370	3.25	12.5	5.0	11.0	3.0	25.0	7.91922476524009	-0.243378006524522	0.408529710442743	-0.595741265086354	0.551348086677101	NA
sense	CP032921.1	Genbank	CDS	38217	38636	.	+	0	ID=cds-AYM09667.1;Parent=gene-At1D1108_00370;Dbxref=NCBI_GP:AYM09667.1;Name=AYM09667.1;gbkey=CDS;locus_tag=At1D1108_00370;product=transcriptional regulator;protein_id=AYM09667.1;transl_table=11	3.25	12.5	5.0	11.0	3.0	25.0	7.91922476524009	-0.243378006524522	0.408529710442743	-0.595741265086354	0.551348086677101	NA
sense	CP032921.1	Genbank	gene	38825	40087	.	+	.	ID=gene-At1D1108_00380;Name=metK;gbkey=Gene;gene=metK;gene_biotype=protein_coding;locus_tag=At1D1108_00380	3.75	34.5	7.0	8.25	4.5	59.25	10.8752751769567	0.0217097825944987	0.392542333730887	0.055305582937157	0.955895014435242	NA
sense	CP032921.1	Genbank	CDS	38825	40087	.	+	0	ID=cds-AYM09668.1;Parent=gene-At1D1108_00380;Dbxref=NCBI_GP:AYM09668.1;Name=AYM09668.1;gbkey=CDS;gene=metK;locus_tag=At1D1108_00380;product=S-adenosylmethionine synthetase;protein_id=AYM09668.1;transl_table=11	3.75	34.5	7.0	8.25	4.5	59.25	10.8752751769567	0.0217097825944987	0.392542333730887	0.055305582937157	0.955895014435242	NA
sense	CP032921.1	Genbank	gene	40261	40959	.	+	.	ID=gene-At1D1108_00390;Name=trmB;gbkey=Gene;gene=trmB;gene_biotype=protein_coding;locus_tag=At1D1108_00390	9.0	34.25	19.25	55.0	43.0	92.0	41.034952974702	-0.818691950412675	0.40420114190832	-2.02545679744361	0.0428204803578471	0.925700929917821
sense	CP032921.1	Genbank	CDS	40261	40959	.	+	0	ID=cds-AYM09669.1;Parent=gene-At1D1108_00390;Dbxref=NCBI_GP:AYM09669.1;Name=AYM09669.1;gbkey=CDS;gene=trmB;locus_tag=At1D1108_00390;product=tRNA (guanine-N7-)-methyltransferase;protein_id=AYM09669.1;transl_table=11	9.0	34.25	19.25	55.0	43.0	92.0	41.034952974702	-0.818691950412675	0.40420114190832	-2.02545679744361	0.0428204803578471	0.925700929917821
sense	CP032921.1	Genbank	gene	40972	41871	.	-	.	ID=gene-At1D1108_00400;Name=rbsK;gbkey=Gene;gene=rbsK;gene_biotype=protein_coding;locus_tag=At1D1108_00400	4.0	29.0	9.25	8.5	5.75	55.25	11.569230212145	-0.0140015251310138	0.389216049779296	-0.0359736581750761	0.971303363085788	NA
sense	CP032921.1	Genbank	CDS	40972	41871	.	-	0	ID=cds-AYM09670.1;Parent=gene-At1D1108_00400;Dbxref=NCBI_GP:AYM09670.1;Name=AYM09670.1;gbkey=CDS;gene=rbsK;locus_tag=At1D1108_00400;product=ribokinase;protein_id=AYM09670.1;transl_table=11	4.0	29.0	9.25	8.5	5.75	55.25	11.569230212145	-0.0140015251310138	0.389216049779296	-0.0359736581750761	0.971303363085788	NA
sense	CP032921.1	Genbank	gene	41925	43118	.	-	.	ID=gene-At1D1108_00410;Name=rmuC;gbkey=Gene;gene=rmuC;gene_biotype=protein_coding;locus_tag=At1D1108_00410	1.5	33.5	8.25	6.5	6.75	75.75	11.1109153690653	-0.214855576275916	0.393090615524547	-0.546580273836374	0.584667124340882	NA
sense	CP032921.1	Genbank	CDS	41925	43118	.	-	0	ID=cds-AYM09671.1;Parent=gene-At1D1108_00410;Dbxref=NCBI_GP:AYM09671.1;Name=AYM09671.1;gbkey=CDS;gene=rmuC;locus_tag=At1D1108_00410;product=DNA recombination protein RmuC;protein_id=AYM09671.1;transl_table=11	1.5	33.5	8.25	6.5	6.75	75.75	11.1109153690653	-0.214855576275916	0.393090615524547	-0.546580273836374	0.584667124340882	NA
sense	CP032921.1	Genbank	gene	43267	43779	.	+	.	ID=gene-At1D1108_00420;Name=def;gbkey=Gene;gene=def;gene_biotype=protein_coding;locus_tag=At1D1108_00420	4.0	12.25	4.75	4.0	1.0	39.75	6.62154418996514	0.102963324180135	0.408791057068179	0.251872741342683	0.801139429717781	NA
sense	CP032921.1	Genbank	CDS	43267	43779	.	+	0	ID=cds-AYM09672.1;Parent=gene-At1D1108_00420;Dbxref=NCBI_GP:AYM09672.1;Name=AYM09672.1;gbkey=CDS;gene=def;locus_tag=At1D1108_00420;product=polypeptide deformylase;protein_id=AYM09672.1;transl_table=11	4.0	12.25	4.75	4.0	1.0	39.75	6.62154418996514	0.102963324180135	0.408791057068179	0.251872741342683	0.801139429717781	NA
sense	CP032921.1	Genbank	gene	43827	44762	.	+	.	ID=gene-At1D1108_00430;Name=fmt;gbkey=Gene;gene=fmt;gene_biotype=protein_coding;locus_tag=At1D1108_00430	1.25	36.25	6.0	4.25	3.75	55.25	8.07400198866935	0.0161009559277643	0.40648438108891	0.0396102696114234	0.968403839899871	NA
sense	CP032921.1	Genbank	CDS	43827	44762	.	+	0	ID=cds-AYM09673.1;Parent=gene-At1D1108_00430;Dbxref=NCBI_GP:AYM09673.1;Name=AYM09673.1;gbkey=CDS;gene=fmt;locus_tag=At1D1108_00430;product=methionyl-tRNA formyl transferase;protein_id=AYM09673.1;transl_table=11	1.25	36.25	6.0	4.25	3.75	55.25	8.07400198866935	0.0161009559277643	0.40648438108891	0.0396102696114234	0.968403839899871	NA
sense	CP032921.1	Genbank	gene	44762	45562	.	+	.	ID=gene-At1D1108_00440;Name=truA;gbkey=Gene;gene=truA;gene_biotype=protein_coding;locus_tag=At1D1108_00440	22.25	54.5	26.75	50.75	48.75	96.5	51.7708929486253	-0.315269436695305	0.407399950383189	-0.773857327176333	0.439015166997026	0.999958075701613
sense	CP032921.1	Genbank	CDS	44762	45562	.	+	0	ID=cds-AYM09674.1;Parent=gene-At1D1108_00440;Dbxref=NCBI_GP:AYM09674.1;Name=AYM09674.1;gbkey=CDS;gene=truA;locus_tag=At1D1108_00440;product=tRNA pseudouridine synthase I;protein_id=AYM09674.1;transl_table=11	22.25	54.5	26.75	50.75	48.75	96.5	51.7708929486253	-0.315269436695305	0.407399950383189	-0.773857327176333	0.439015166997026	0.999958075701613
sense	CP032921.1	Genbank	gene	45578	46174	.	-	.	ID=gene-At1D1108_00450;Name=At1D1108_00450;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_00450	4.0	23.75	3.5	17.25	9.5	40.75	13.0122900133463	-0.609142550143358	0.395927780473609	-1.53851934667151	0.123921681848512	0.999958075701613
sense	CP032921.1	Genbank	CDS	45578	46174	.	-	0	ID=cds-AYM09675.1;Parent=gene-At1D1108_00450;Dbxref=NCBI_GP:AYM09675.1;Name=AYM09675.1;gbkey=CDS;locus_tag=At1D1108_00450;product=membrane protein;protein_id=AYM09675.1;transl_table=11	4.0	23.75	3.5	17.25	9.5	40.75	13.0122900133463	-0.609142550143358	0.395927780473609	-1.53851934667151	0.123921681848512	0.999958075701613
sense	CP032921.1	Genbank	gene	46158	47354	.	-	.	ID=gene-At1D1108_00460;Name=dapE;gbkey=Gene;gene=dapE;gene_biotype=protein_coding;locus_tag=At1D1108_00460	1.0	36.75	7.75	4.25	0.5	61.5	7.6414624553584	0.213411130198415	0.408716118528362	0.522150021797111	0.601565880626702	NA
sense	CP032921.1	Genbank	CDS	46158	47354	.	-	0	ID=cds-AYM09676.1;Parent=gene-At1D1108_00460;Dbxref=NCBI_GP:AYM09676.1;Name=AYM09676.1;gbkey=CDS;gene=dapE;locus_tag=At1D1108_00460;product=succinyl-diaminopimelate desuccinylase;protein_id=AYM09676.1;transl_table=11	1.0	36.75	7.75	4.25	0.5	61.5	7.6414624553584	0.213411130198415	0.408716118528362	0.522150021797111	0.601565880626702	NA
sense	CP032921.1	Genbank	gene	47369	48223	.	-	.	ID=gene-At1D1108_00470;Name=dapD;gbkey=Gene;gene=dapD;gene_biotype=protein_coding;locus_tag=At1D1108_00470	3.5	42.0	10.25	5.5	11.0	71.25	14.1184497245912	-0.0499428866963764	0.381508372159467	-0.130909018886486	0.8958472800449	0.999958075701613
sense	CP032921.1	Genbank	CDS	47369	48223	.	-	0	ID=cds-AYM09677.1;Parent=gene-At1D1108_00470;Dbxref=NCBI_GP:AYM09677.1;Name=AYM09677.1;gbkey=CDS;gene=dapD;locus_tag=At1D1108_00470;product=2%2C3%2C4%2C5-tetrahydropyridine-2-carboxylate N-succinyltransferase;protein_id=AYM09677.1;transl_table=11	3.5	42.0	10.25	5.5	11.0	71.25	14.1184497245912	-0.0499428866963764	0.381508372159467	-0.130909018886486	0.8958472800449	0.999958075701613
sense	CP032921.1	Genbank	gene	48368	49228	.	+	.	ID=gene-At1D1108_00480;Name=At1D1108_00480;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_00480	5.0	27.25	6.25	3.0	6.0	50.75	9.86580897198903	0.118236882004141	0.400421839226774	0.29528080244689	0.767779380487015	NA
sense	CP032921.1	Genbank	CDS	48368	49228	.	+	0	ID=cds-AYM09678.1;Parent=gene-At1D1108_00480;Dbxref=NCBI_GP:AYM09678.1;Name=AYM09678.1;gbkey=CDS;locus_tag=At1D1108_00480;product=lysine decarboxylase;protein_id=AYM09678.1;transl_table=11	5.0	27.25	6.25	3.0	6.0	50.75	9.86580897198903	0.118236882004141	0.400421839226774	0.29528080244689	0.767779380487015	NA
sense	CP032921.1	Genbank	gene	49395	51740	.	+	.	ID=gene-At1D1108_00490;Name=mcp;gbkey=Gene;gene=mcp;gene_biotype=protein_coding;locus_tag=At1D1108_00490	5.0	85.75	16.25	12.0	10.5	159.75	22.7711184088171	-0.0306797084587461	0.375362403508669	-0.0817335678053265	0.934858584402643	0.999958075701613
sense	CP032921.1	Genbank	CDS	49395	51740	.	+	0	ID=cds-AYM09679.1;Parent=gene-At1D1108_00490;Dbxref=NCBI_GP:AYM09679.1;Name=AYM09679.1;gbkey=CDS;gene=mcp;locus_tag=At1D1108_00490;product=methyl-accepting chemotaxis protein;protein_id=AYM09679.1;transl_table=11	5.0	85.75	16.25	12.0	10.5	159.75	22.7711184088171	-0.0306797084587461	0.375362403508669	-0.0817335678053265	0.934858584402643	0.999958075701613
sense	CP032921.1	Genbank	gene	51812	52756	.	-	.	ID=gene-At1D1108_00500;Name=iunH;gbkey=Gene;gene=iunH;gene_biotype=protein_coding;locus_tag=At1D1108_00500	3.0	42.0	8.0	2.507575757575758	4.5	70.0	10.1974439905642	0.190560581462371	0.400805929979111	0.47544351819421	0.634470882453494	NA
sense	CP032921.1	Genbank	CDS	51812	52756	.	-	0	ID=cds-AYM09680.1;Parent=gene-At1D1108_00500;Dbxref=NCBI_GP:AYM09680.1;Name=AYM09680.1;gbkey=CDS;gene=iunH;locus_tag=At1D1108_00500;product=inosine-uridine preferring nucleoside hydrolase;protein_id=AYM09680.1;transl_table=11	3.0	42.0	8.0	2.507575757575758	4.5	70.0	10.1974439905642	0.190560581462371	0.400805929979111	0.47544351819421	0.634470882453494	NA
sense	CP032921.1	Genbank	gene	52969	53394	.	+	.	ID=gene-At1D1108_00510;Name=hspC;gbkey=Gene;gene=hspC;gene_biotype=protein_coding;locus_tag=At1D1108_00510	1.0	21.0	2.25	3.0	0.5	34.25	4.07030658129838	0.0432739471134892	0.397901128510631	0.108755527473537	0.913396398447863	NA
sense	CP032921.1	Genbank	CDS	52969	53394	.	+	0	ID=cds-AYM09681.1;Parent=gene-At1D1108_00510;Dbxref=NCBI_GP:AYM09681.1;Name=AYM09681.1;gbkey=CDS;gene=hspC;locus_tag=At1D1108_00510;product=small heat shock protein;protein_id=AYM09681.1;transl_table=11	1.0	21.0	2.25	3.0	0.5	34.25	4.07030658129838	0.0432739471134892	0.397901128510631	0.108755527473537	0.913396398447863	NA
sense	CP032921.1	Genbank	gene	53451	53708	.	+	.	ID=gene-At1D1108_00520;Name=At1D1108_00520;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_00520	6.5	17.0	9.25	5.5	7.0	15.25	10.368084774785	0.325542928856376	0.40675338486307	0.800344732142715	0.423511092730411	NA
sense	CP032921.1	Genbank	CDS	53451	53708	.	+	0	ID=cds-AYM09682.1;Parent=gene-At1D1108_00520;Dbxref=NCBI_GP:AYM09682.1;Name=AYM09682.1;gbkey=CDS;locus_tag=At1D1108_00520;product=hypothetical protein;protein_id=AYM09682.1;transl_table=11	6.5	17.0	9.25	5.5	7.0	15.25	10.368084774785	0.325542928856376	0.40675338486307	0.800344732142715	0.423511092730411	NA
sense	CP032921.1	Genbank	gene	53752	54348	.	-	.	ID=gene-At1D1108_00530;Name=At1D1108_00530;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_00530	20.0	43.75	28.25	16.757575757575758	20.5	55.25	31.7925723433521	0.400360686581123	0.399498835083721	1.0021573316909	0.316267611788608	0.999958075701613
sense	CP032921.1	Genbank	CDS	53752	54348	.	-	0	ID=cds-AYM09683.1;Parent=gene-At1D1108_00530;Dbxref=NCBI_GP:AYM09683.1;Name=AYM09683.1;gbkey=CDS;locus_tag=At1D1108_00530;product=hypothetical protein;protein_id=AYM09683.1;transl_table=11	20.0	43.75	28.25	16.757575757575758	20.5	55.25	31.7925723433521	0.400360686581123	0.399498835083721	1.0021573316909	0.316267611788608	0.999958075701613
sense	CP032921.1	Genbank	gene	54471	55184	.	-	.	ID=gene-At1D1108_00540;Name=At1D1108_00540;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_00540	3.5	34.25	8.75	11.757575757575758	5.5	47.25	12.5471966207756	-0.0232001057886931	0.387288799494331	-0.0599038903758245	0.952232181389909	0.999958075701613
sense	CP032921.1	Genbank	CDS	54471	55184	.	-	0	ID=cds-AYM09684.1;Parent=gene-At1D1108_00540;Dbxref=NCBI_GP:AYM09684.1;Name=AYM09684.1;gbkey=CDS;locus_tag=At1D1108_00540;product=hydrolase;protein_id=AYM09684.1;transl_table=11	3.5	34.25	8.75	11.757575757575758	5.5	47.25	12.5471966207756	-0.0232001057886931	0.387288799494331	-0.0599038903758245	0.952232181389909	0.999958075701613
sense	CP032921.1	Genbank	gene	55291	56208	.	+	.	ID=gene-At1D1108_00550;Name=At1D1108_00550;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_00550	8.0	36.5	12.0	19.0	23.0	91.0	23.9010339804775	-0.520896605011119	0.380673658083264	-1.36835474152295	0.171201063540366	0.999958075701613
sense	CP032921.1	Genbank	CDS	55291	56208	.	+	0	ID=cds-AYM09685.1;Parent=gene-At1D1108_00550;Dbxref=NCBI_GP:AYM09685.1;Name=AYM09685.1;gbkey=CDS;locus_tag=At1D1108_00550;product=membrane protein;protein_id=AYM09685.1;transl_table=11	8.0	36.5	12.0	19.0	23.0	91.0	23.9010339804775	-0.520896605011119	0.380673658083264	-1.36835474152295	0.171201063540366	0.999958075701613
sense	CP032921.1	Genbank	gene	56257	57141	.	-	.	ID=gene-At1D1108_00560;Name=argB;gbkey=Gene;gene=argB;gene_biotype=protein_coding;locus_tag=At1D1108_00560	3.0	41.0	9.0	9.007575757575758	11.5	75.0	14.4854724371955	-0.282259426040044	0.379420478104529	-0.743922487921915	0.456923369738797	0.999958075701613
sense	CP032921.1	Genbank	CDS	56257	57141	.	-	0	ID=cds-AYM09686.1;Parent=gene-At1D1108_00560;Dbxref=NCBI_GP:AYM09686.1;Name=AYM09686.1;gbkey=CDS;gene=argB;locus_tag=At1D1108_00560;product=acetylglutamate kinase;protein_id=AYM09686.1;transl_table=11	3.0	41.0	9.0	9.007575757575758	11.5	75.0	14.4854724371955	-0.282259426040044	0.379420478104529	-0.743922487921915	0.456923369738797	0.999958075701613
sense	CP032921.1	Genbank	gene	57502	57879	.	+	.	ID=gene-At1D1108_00570;Name=At1D1108_00570;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_00570	13.5	26.0	19.5	30.0	13.0	45.0	26.4602824714762	0.0122920684955572	0.402520988863382	0.0305377081832849	0.975638220613233	0.999958075701613
sense	CP032921.1	Genbank	CDS	57502	57879	.	+	0	ID=cds-AYM09687.1;Parent=gene-At1D1108_00570;Dbxref=NCBI_GP:AYM09687.1;Name=AYM09687.1;gbkey=CDS;locus_tag=At1D1108_00570;product=hypothetical protein;protein_id=AYM09687.1;transl_table=11	13.5	26.0	19.5	30.0	13.0	45.0	26.4602824714762	0.0122920684955572	0.402520988863382	0.0305377081832849	0.975638220613233	0.999958075701613
sense	CP032921.1	Genbank	gene	57893	58546	.	-	.	ID=gene-At1D1108_00580;Name=cgpA;gbkey=Gene;gene=cgpA;gene_biotype=protein_coding;locus_tag=At1D1108_00580	35.0	60.5	39.25	62.50757575757576	48.75	82.75	64.2374143059149	-0.0611902738412524	0.408773673003565	-0.149692306237928	0.88100737851667	0.999958075701613
sense	CP032921.1	Genbank	CDS	57893	58546	.	-	0	ID=cds-AYM09688.1;Parent=gene-At1D1108_00580;Dbxref=NCBI_GP:AYM09688.1;Name=AYM09688.1;gbkey=CDS;gene=cgpA;locus_tag=At1D1108_00580;product=GTP-binding protein;protein_id=AYM09688.1;transl_table=11	35.0	60.5	39.25	62.50757575757576	48.75	82.75	64.2374143059149	-0.0611902738412524	0.408773673003565	-0.149692306237928	0.88100737851667	0.999958075701613
sense	CP032921.1	Genbank	gene	58543	60342	.	-	.	ID=gene-At1D1108_00590;Name=yidC;gbkey=Gene;gene=yidC;gene_biotype=protein_coding;locus_tag=At1D1108_00590	13.0	69.25	19.5	22.757575757575758	21.0	118.0	31.5525806988905	-0.0695154840182091	0.376478524355749	-0.184646612013708	0.853506223407891	0.999958075701613
sense	CP032921.1	Genbank	CDS	58543	60342	.	-	0	ID=cds-AYM09689.1;Parent=gene-At1D1108_00590;Dbxref=NCBI_GP:AYM09689.1;Name=AYM09689.1;gbkey=CDS;gene=yidC;locus_tag=At1D1108_00590;product=preprotein translocase 60 kD membrane subunit;protein_id=AYM09689.1;transl_table=11	13.0	69.25	19.5	22.757575757575758	21.0	118.0	31.5525806988905	-0.0695154840182091	0.376478524355749	-0.184646612013708	0.853506223407891	0.999958075701613
sense	CP032921.1	Genbank	gene	60342	60725	.	-	.	ID=gene-At1D1108_00600;Name=rnpA;gbkey=Gene;gene=rnpA;gene_biotype=protein_coding;locus_tag=At1D1108_00600	1.0	11.75	2.75	2.757575757575758	3.25	36.75	4.84836319003821	-0.300913227491478	0.40741883422363	-0.738584479200362	0.460159351729349	NA
sense	CP032921.1	Genbank	CDS	60342	60725	.	-	0	ID=cds-AYM09690.1;Parent=gene-At1D1108_00600;Dbxref=NCBI_GP:AYM09690.1;Name=AYM09690.1;gbkey=CDS;gene=rnpA;locus_tag=At1D1108_00600;product=ribonuclease P protein component;protein_id=AYM09690.1;transl_table=11	1.0	11.75	2.75	2.757575757575758	3.25	36.75	4.84836319003821	-0.300913227491478	0.40741883422363	-0.738584479200362	0.460159351729349	NA
sense	CP032921.1	Genbank	gene	61248	63275	.	+	.	ID=gene-At1D1108_00610;Name=mcpA;gbkey=Gene;gene=mcpA;gene_biotype=protein_coding;locus_tag=At1D1108_00610	1.5	59.25	9.5	4.0	2.5	125.25	12.6477505250157	0.0629243221598142	0.40457149744308	0.155533255697696	0.876400938671343	0.999958075701613
sense	CP032921.1	Genbank	CDS	61248	63275	.	+	0	ID=cds-AYM09691.1;Parent=gene-At1D1108_00610;Dbxref=NCBI_GP:AYM09691.1;Name=AYM09691.1;gbkey=CDS;gene=mcpA;locus_tag=At1D1108_00610;product=methyl-accepting chemotaxis protein;protein_id=AYM09691.1;transl_table=11	1.5	59.25	9.5	4.0	2.5	125.25	12.6477505250157	0.0629243221598142	0.40457149744308	0.155533255697696	0.876400938671343	0.999958075701613
sense	CP032921.1	Genbank	gene	63411	64949	.	+	.	ID=gene-At1D1108_00620;Name=At1D1108_00620;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_00620	3.0	49.5	12.0	10.5	7.0	85.41666666666667	14.7799290544943	-0.0206526001863236	0.377921397388639	-0.0546478720946444	0.956418999297337	0.999958075701613
sense	CP032921.1	Genbank	CDS	63411	64949	.	+	0	ID=cds-AYM09692.1;Parent=gene-At1D1108_00620;Dbxref=NCBI_GP:AYM09692.1;Name=AYM09692.1;gbkey=CDS;locus_tag=At1D1108_00620;product=two component sensor kinase;protein_id=AYM09692.1;transl_table=11	3.0	49.5	12.0	10.5	7.0	85.41666666666667	14.7799290544943	-0.0206526001863236	0.377921397388639	-0.0546478720946444	0.956418999297337	0.999958075701613
sense	CP032921.1	Genbank	gene	65167	65243	.	+	.	ID=gene-At1D1108_t010;Name=At1D1108_t010;gbkey=Gene;gene_biotype=tRNA;locus_tag=At1D1108_t010	6.5	7.0	5.0	1.5	2.0	8.666666666666666	6.11455486721119	0.64390611970234	0.404745685152408	1.59089063410244	0.111634190725057	NA
sense	CP032921.1	Genbank	tRNA	65167	65243	.	+	.	ID=rna-At1D1108_t010;Parent=gene-At1D1108_t010;Note=codon recognized: CGT;gbkey=tRNA;locus_tag=At1D1108_t010;product=tRNA-Arg	6.5	7.0	5.0	1.5	2.0	8.666666666666666	6.11455486721119	0.64390611970234	0.404745685152408	1.59089063410244	0.111634190725057	NA
sense	CP032921.1	Genbank	gene	65418	66230	.	+	.	ID=gene-At1D1108_00630;Name=ubiE;gbkey=Gene;gene=ubiE;gene_biotype=protein_coding;locus_tag=At1D1108_00630	2.0	30.25	8.0	12.5	10.0	52.916666666666664	12.4867024802648	-0.406057129607832	0.388951251855462	-1.04397949015659	0.296494878850712	0.999958075701613
sense	CP032921.1	Genbank	CDS	65418	66230	.	+	0	ID=cds-AYM09693.1;Parent=gene-At1D1108_00630;Dbxref=NCBI_GP:AYM09693.1;Name=AYM09693.1;gbkey=CDS;gene=ubiE;locus_tag=At1D1108_00630;product=ubiquinone/menaquinone biosynthesis methyltransferase;protein_id=AYM09693.1;transl_table=11	2.0	30.25	8.0	12.5	10.0	52.916666666666664	12.4867024802648	-0.406057129607832	0.388951251855462	-1.04397949015659	0.296494878850712	0.999958075701613
sense	CP032921.1	Genbank	gene	66448	67593	.	+	.	ID=gene-At1D1108_00640;Name=At1D1108_00640;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_00640	0.5	38.5	9.0	6.5	3.25	71.75	9.18553440855633	-0.0561474939531052	0.406583609613685	-0.138095812584412	0.890164695143608	NA
sense	CP032921.1	Genbank	CDS	66448	67593	.	+	0	ID=cds-AYM09694.1;Parent=gene-At1D1108_00640;Dbxref=NCBI_GP:AYM09694.1;Name=AYM09694.1;gbkey=CDS;locus_tag=At1D1108_00640;product=multiple sugar transport system ATP-binding protein;protein_id=AYM09694.1;transl_table=11	0.5	38.5	9.0	6.5	3.25	71.75	9.18553440855633	-0.0561474939531052	0.406583609613685	-0.138095812584412	0.890164695143608	NA
sense	CP032921.1	Genbank	gene	67590	68516	.	+	.	ID=gene-At1D1108_00650;Name=At1D1108_00650;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_00650	1.5	26.5	6.0	3.75	4.25	59.0	8.18150415046361	-0.0966354238336427	0.405189390670079	-0.238494457305095	0.811497613778126	NA
sense	CP032921.1	Genbank	CDS	67590	68516	.	+	0	ID=cds-AYM09695.1;Parent=gene-At1D1108_00650;Dbxref=NCBI_GP:AYM09695.1;Name=AYM09695.1;gbkey=CDS;locus_tag=At1D1108_00650;product=multiple sugar transport system permease protein;protein_id=AYM09695.1;transl_table=11	1.5	26.5	6.0	3.75	4.25	59.0	8.18150415046361	-0.0966354238336427	0.405189390670079	-0.238494457305095	0.811497613778126	NA
